KEYID,SECTOR,NSTR,TARA,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
37479612,F9100,010,,,0,,,0,0,0,0,,2018
40699854,F9100,100,,0,0,0,0,0,0,0,0,,2018
40699854,F9100,100,705,,,,,0,0,0,0,,2018
40699854,F9100,060,,0,0,0,0,0,0,0,0,,2018
40699854,F9100,050,,0,0,0,0,0,0,0,0,,2018
40699854,F9100,050,705,,,,,0,0,0,0,,2018
40699854,F9100,010,,0,0,0,0,0,0,0,0,,2018
40823935,F9100,090,,421425,31500,59000,,393925,393925,393925,393925,,2018
40823935,F9100,090,275,421425,31500,59000,,393925,393925,393925,393925,,2018
40823935,F9100,070,,0,0,0,,0,0,0,0,,2018
40823935,F9100,070,275,,,,,0,0,0,0,,2018
40823935,F9100,060,,421425,31500,59000,,393925,393925,393925,393925,,2018
40823935,F9100,010,,0,0,0,,0,0,0,0,,2018
41082613,F9100,080,,0,0,0,0,0,0,0,0,,2018
41082613,F9100,060,,0,0,0,0,0,0,0,0,,2018
41082613,F9100,030,,0,0,0,0,0,0,0,0,,2018
41082613,F9100,010,,0,0,0,0,0,0,0,0,,2018
40794464,F9100,090,,182536,,,,182536,182536,182536,182536,,2018
40794464,F9100,090,196,182536,,,,182536,182536,182536,182536,,2018
40794464,F9100,070,,0,0,0,0,0,0,0,0,,2018
40794464,F9100,060,,182536,0,0,0,182536,182536,182536,182536,,2018
40794464,F9100,010,,0,0,0,0,0,0,0,0,,2018
37387755,F9100,060,,0,0,0,0,0,0,0,0,,2018
37387755,F9100,030,,0,0,0,0,0,0,0,0,,2018
37387755,F9100,010,,0,0,0,0,0,0,0,0,,2018
40054135,F9100,090,,7755762,,138199,-336155,7281408,7281408,7281408,7281408,,2018
40054135,F9100,090,674,7755762,,138199,-336155,7281408,7281408,7281408,7281408,,2018
40054135,F9100,060,,7755762,,138199,-336155,7281408,7281408,7281408,7281408,,2018
40054135,F9100,010,,0,,0,0,0,0,0,0,,2018
41063018,F9100,100,,0,0,0,0,0,0,0,0,,2018
41063018,F9100,060,,0,0,0,0,0,0,0,0,,2018
37770885,F9100,070,,0,0,0,0,0,0,0,0,,2018
37770885,F9100,060,,0,0,0,0,0,0,0,0,,2018
37770885,F9100,010,,0,0,0,0,0,0,0,0,,2018
40945503,F9100,080,,0,0,0,0,0,0,0,0,,2018
40945503,F9100,060,,0,0,0,0,0,0,0,0,,2018
40945503,F9100,020,,0,0,0,0,0,0,0,0,,2018
40945503,F9100,010,,0,0,0,0,0,0,0,0,,2018
40301711,F9100,060,,0,0,0,0,0,0,0,0,,2018
40301711,F9100,020,,0,0,0,0,0,0,0,0,,2018
40301711,F9100,010,,0,0,0,0,0,0,0,0,,2018
40815924,F9100,070,,0,0,0,0,0,0,0,0,,2018
40815924,F9100,060,,0,0,0,0,0,0,0,0,,2018
40815924,F9100,030,,,0,0,0,0,0,0,0,,2018
40815924,F9100,010,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,070,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,060,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,040,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,030,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,020,,0,0,0,0,0,0,0,0,,2018
40089665,F9100,010,,0,0,0,0,0,0,0,0,,2018
40888805,F9100,060,,419072041,142919632,,,561991673,561991673,561991673,561991673,,2018
40888805,F9100,090,,419072041,142919632,,,561991673,561991673,561991673,561991673,,2018
40888805,F9100,090,380,419072041,142919632,,,561991673,561991673,561991673,561991673,,2018
41114891,F9100,060,,40916,,,,40916,40916,40916,40916,,2018
41114891,F9100,100,,40916,,,,40916,40916,40916,40916,,2018
41114891,F9100,100,792,40916,,,,40916,40916,40916,40916,,2018
41219673,F9100,060,,20900,,,,20900,20900,20900,20900,,2018
41219673,F9100,090,,20900,,,,20900,20900,20900,20900,,2018
41219673,F9100,090,642,20900,,,,20900,20900,20900,20900,,2018
40181997,F9100,060,,,14268583,,1700,14270283,14270283,14270283,14270283,,2018
40181997,F9100,090,,,14268583,,1700,14270283,14270283,14270283,14270283,,2018
40181997,F9100,090,840,,14268583,,1700,14270283,14270283,14270283,14270283,,2018
38670499,F9100,060,,285404030,15263126,63556190,-11579059,225531907,225531907,225531907,225531907,,2018
38670499,F9100,090,,285404030,15263126,63556190,-11579059,225531907,225531907,225531907,225531907,,2018
38670499,F9100,090,528,285404030,15263126,63556190,-11579059,225531907,225531907,225531907,225531907,,2018
40571557,F9100,060,,183160565,,7955286,,175205279,175205279,175205279,175205279,,2018
40571557,F9100,090,,183160565,,7955286,,175205279,175205279,175205279,175205279,,2018
40571557,F9100,090,196,183160565,,7955286,,175205279,175205279,175205279,175205279,,2018
40128261,F9100,070,,10112,,10112,,,,,,,2018
40128261,F9100,070,400,10112,,10112,,,,,,,2018
40128261,F9100,090,,82299,1083808,218099,,948008,948008,948008,948008,,2018
40128261,F9100,090,400,82299,1083808,218099,,948008,948008,948008,948008,,2018
40128261,F9100,100,,124835,1056735,627136,,554434,554434,554434,554434,,2018
40128261,F9100,100,400,124835,1056735,627136,,554434,554434,554434,554434,,2018
40128261,F9100,060,,217246,2140543,855347,,1502442,1502442,1502442,1502442,,2018
20295701,F9100,070,,0,0,0,0,0,0,0,0,,2018
20295701,F9100,060,,0,0,0,0,0,0,0,0,,2018
20295701,F9100,030,,0,0,0,0,0,0,0,0,,2018
20295701,F9100,020,,0,0,0,0,0,0,0,0,,2018
20295701,F9100,010,,0,0,0,0,0,0,0,0,,2018
40793418,F9100,100,,0,,0,,0,0,0,0,,2018
40793418,F9100,100,760,,,,,0,0,0,0,,2018
40793418,F9100,060,,0,,0,,0,0,0,0,,2018
40793418,F9100,040,,0,,0,,0,0,0,0,,2018
40793418,F9100,040,760,,,,,0,0,0,0,,2018
40793418,F9100,020,,0,,,,0,0,0,0,,2018
40793418,F9100,020,760,,,,,0,0,0,0,,2018
40793418,F9100,010,,0,,0,,0,0,0,0,,2018
37701358,F9100,100,,2039480,,206190,-76382,1756908,1756908,1756908,1756908,,2018
37701358,F9100,100,804,2039480,,206190,-76382,1756908,1756908,1756908,1756908,,2018
37701358,F9100,060,,2039480,,206190,-76382,1756908,1756908,1756908,1756908,,2018
37701358,F9100,010,,0,,0,0,0,0,0,0,,2018
40524302,F9100,100,,557773,80069,,-25522,612320,612320,612320,612320,,2018
40524302,F9100,100,196,557773,80069,,-25522,612320,612320,612320,612320,,2018
40524302,F9100,090,,1373254,,,-59745,1313509,1313509,1313509,1313509,,2018
40524302,F9100,090,196,1373254,,,-59745,1313509,1313509,1313509,1313509,,2018
40524302,F9100,070,,0,0,0,0,0,0,0,0,,2018
40524302,F9100,060,,1931027,80069,0,-85267,1925829,1925829,1925829,1925829,,2018
40524302,F9100,010,,0,0,0,0,0,0,0,0,,2018
41059123,F9100,060,,0,0,0,0,0,0,0,0,,2018
41059123,F9100,020,,0,0,0,0,0,0,0,0,,2018
41059123,F9100,010,,0,0,0,0,0,0,0,0,,2018
41199396,F9100,090,,80736,41625,,,122361,122361,122361,122361,,2018
41199396,F9100,090,752,80736,41625,,,122361,122361,122361,122361,,2018
41199396,F9100,060,,80736,41625,,,122361,122361,122361,122361,,2018
41199396,F9100,010,,0,0,,,0,0,0,0,,2018
40682110,F9100,060,,0,,,,0,0,0,0,,2018
40682110,F9100,040,,0,,,,0,0,0,0,,2018
40682110,F9100,030,,0,,,,0,0,0,0,,2018
40682110,F9100,020,,0,,,,0,0,0,0,,2018
40682110,F9100,010,,0,,,,0,0,0,0,,2018
40990877,F9100,080,,0,0,0,0,0,0,0,0,,2018
40990877,F9100,060,,0,0,0,0,0,0,0,0,,2018
40990877,F9100,030,,0,0,0,0,0,0,0,0,,2018
40990877,F9100,010,,0,0,0,0,0,0,0,0,,2018
41131622,F9100,100,,0,561702,561702,,0,0,0,0,,2018
41131622,F9100,100,376,0,561702,561702,,0,0,0,0,,2018
41131622,F9100,060,,0,561702,561702,,0,0,0,0,,2018
41131622,F9100,010,,0,0,0,,0,0,0,0,,2018
41063643,F9100,070,,0,0,0,0,0,0,0,0,,2018
41063643,F9100,060,,0,0,0,0,0,0,0,0,,2018
41063643,F9100,030,,0,0,0,0,0,0,0,0,,2018
41063643,F9100,010,,0,0,0,0,0,0,0,0,,2018
40856722,F9100,060,,0,0,0,0,0,0,0,0,,2018
40856722,F9100,020,,0,0,0,0,0,0,0,0,,2018
40856722,F9100,010,,0,0,0,0,0,0,0,0,,2018
37525051,F9100,090,,,0,,,0,0,0,0,,2018
37525051,F9100,070,,0,0,0,0,0,0,0,0,,2018
37525051,F9100,060,,0,0,0,0,0,0,0,0,,2018
37525051,F9100,020,,0,0,0,0,0,0,0,0,,2018
37525051,F9100,010,,0,0,0,0,0,0,0,0,,2018
40492409,F9100,100,,6492872,,,-133957,6358915,6358915,6358915,6358915,,2018
40492409,F9100,100,826,6492872,,,-133957,6358915,6358915,6358915,6358915,,2018
40492409,F9100,060,,6492872,,,-133957,6358915,6358915,6358915,6358915,,2018
40492409,F9100,010,,0,,,0,0,0,0,0,,2018
40889615,F9100,060,,0,,,,0,0,0,0,,2018
40889615,F9100,050,,709764,,,,709764,709764,709764,709764,,2018
40889615,F9100,050,300,709764,,,,709764,709764,709764,709764,,2018
40889615,F9100,010,,709764,,,,709764,709764,709764,709764,,2018
41011671,F9100,100,,311193,,,,311193,311193,311193,311193,,2018
41011671,F9100,100,642,311193,,,,311193,311193,311193,311193,,2018
41011671,F9100,060,,311193,,,,311193,311193,311193,311193,,2018
41011671,F9100,010,,0,,,,0,0,0,0,,2018
40464330,F9100,070,,0,,,,0,0,0,0,,2018
40464330,F9100,070,380,,,,,0,0,0,0,,2018
40464330,F9100,060,,0,,,,0,0,0,0,,2018
40464330,F9100,010,,0,,,,0,0,0,0,,2018
40751437,F9100,100,,583723,,587025,3302,0,0,0,0,,2018
40751437,F9100,100,380,583723,,587025,3302,0,0,0,0,,2018
40751437,F9100,060,,583723,,587025,3302,0,0,0,0,,2018
40751437,F9100,010,,0,,0,0,0,0,0,0,,2018
40132042,F9100,090,,0,0,0,0,0,0,0,0,,2018
40132042,F9100,070,,0,0,0,0,0,0,0,0,,2018
40132042,F9100,060,,0,0,0,0,0,0,0,0,,2018
40132042,F9100,010,,0,0,0,0,0,0,0,0,,2018
38735112,F9100,070,,0,,,0,0,0,0,0,,2018
38735112,F9100,070,642,,,,,0,0,0,0,,2018
38735112,F9100,060,,0,,,0,0,0,0,0,,2018
38735112,F9100,010,,0,,,0,0,0,0,0,,2018
38185060,F9100,070,,0,0,0,0,0,0,0,0,,2018
38185060,F9100,060,,0,0,0,0,0,0,0,0,,2018
38185060,F9100,010,,0,0,0,0,0,0,0,0,,2018
20266421,F9100,100,,0,,,,0,0,0,0,,2018
20266421,F9100,070,,0,,,,0,0,0,0,,2018
20266421,F9100,060,,0,,,,0,0,0,0,,2018
20266421,F9100,030,,0,,,,0,0,0,0,,2018
20266421,F9100,020,,0,,,,0,0,0,0,,2018
20266421,F9100,010,,0,,,,0,0,0,0,,2018
40131048,F9100,060,,0,0,0,0,0,0,0,0,,2018
40131048,F9100,030,,0,0,0,0,0,0,0,0,,2018
40131048,F9100,010,,0,0,0,0,0,0,0,0,,2018
40439160,F9100,060,,0,0,0,0,0,0,0,0,,2018
40439160,F9100,020,,0,0,0,0,0,0,0,0,,2018
40439160,F9100,010,,0,0,0,0,0,0,0,0,,2018
40050953,F9100,100,,0,0,,0,0,0,0,0,,2018
40050953,F9100,100,196,,,,,0,0,0,0,,2018
40050953,F9100,090,,3133288,594137,25520,-254825,3447080,3447080,3447080,3447080,,2018
40050953,F9100,090,196,3133288,594137,25520,-254825,3447080,3447080,3447080,3447080,,2018
40050953,F9100,070,,0,,,,0,0,0,0,,2018
40050953,F9100,060,,3133288,594137,25520,-254825,3447080,3447080,3447080,3447080,,2018
40050953,F9100,010,,0,0,0,0,0,0,0,0,,2018
40594156,F9100,090,,901870,,291575,0,610295,610295,610295,610295,,2018
40594156,F9100,090,376,901870,,291575,,610295,610295,610295,610295,,2018
40594156,F9100,060,,901870,,291575,0,610295,610295,610295,610295,,2018
40594156,F9100,010,,0,,0,0,0,0,0,0,,2018
40483439,F9100,070,,0,0,0,0,0,0,0,0,,2018
40483439,F9100,060,,0,0,0,0,0,0,0,0,,2018
40483439,F9100,010,,0,0,0,0,0,0,0,0,,2018
40668067,F9100,090,,4779311,981190,,,5760501,5760501,5760501,5760501,,2018
40668067,F9100,090,380,4779311,981190,,,5760501,5760501,5760501,5760501,,2018
40668067,F9100,060,,4779311,981190,,,5760501,5760501,5760501,5760501,,2018
40668067,F9100,010,,0,0,,,0,0,0,0,,2018
40424158,F9100,090,,2275867,,168202,-88002,2019663,2019663,2019663,2019663,,2018
40424158,F9100,090,376,2275867,,168202,-88002,2019663,2019663,2019663,2019663,,2018
40424158,F9100,060,,2275867,,168202,-88002,2019663,2019663,2019663,2019663,,2018
40424158,F9100,010,,0,,0,0,0,0,0,0,,2018
40817745,F9100,100,,175206,,,,175206,175206,175206,175206,,2018
40817745,F9100,100,380,175206,,,,175206,175206,175206,175206,,2018
40817745,F9100,060,,175206,,,,175206,175206,175206,175206,,2018
40817745,F9100,010,,0,,,,0,0,0,0,,2018
40463566,F9100,090,,521983,,,-21923,500060,500060,500060,500060,,2018
40463566,F9100,090,376,521983,,,-21923,500060,500060,500060,500060,,2018
40463566,F9100,060,,521983,,,-21923,500060,500060,500060,500060,,2018
40463566,F9100,010,,0,,,0,0,0,0,0,,2018
38368659,F9100,070,,0,0,0,0,0,0,0,0,,2018
38368659,F9100,060,,0,0,0,0,0,0,0,0,,2018
38368659,F9100,030,,0,0,0,0,0,0,0,0,,2018
38368659,F9100,010,,0,0,0,0,0,0,0,0,,2018
41097371,F9100,100,,32546,33670,,,66216,66216,66216,66216,,2018
41097371,F9100,100,642,32546,33670,,,66216,66216,66216,66216,,2018
41097371,F9100,060,,32546,33670,,,66216,66216,66216,66216,,2018
41097371,F9100,010,,0,0,,,0,0,0,0,,2018
40846899,F9100,090,,2632558,128583,,-120228,2640913,2640913,2640913,2640913,,2018
40846899,F9100,090,642,2632558,128583,,-120228,2640913,2640913,2640913,2640913,,2018
40846899,F9100,060,,2632558,128583,,-120228,2640913,2640913,2640913,2640913,,2018
40846899,F9100,010,,0,0,,0,0,0,0,0,,2018
40141489,F9100,090,,1214012,0,20000,0,1194012,1194012,1194012,1194012,,2018
40141489,F9100,090,196,1214012,,20000,,1194012,1194012,1194012,1194012,,2018
40141489,F9100,060,,1214012,0,20000,0,1194012,1194012,1194012,1194012,,2018
40141489,F9100,010,,0,0,0,0,0,0,0,0,,2018
40793370,F9100,090,,0,0,0,0,0,0,0,0,,2018
40793370,F9100,060,,0,0,0,0,0,0,0,0,,2018
40793370,F9100,010,,0,0,0,0,0,0,0,0,,2018
40163344,F9100,070,,0,0,0,0,0,0,0,0,,2018
40163344,F9100,060,,0,0,0,0,0,0,0,0,,2018
40163344,F9100,030,,0,0,0,0,0,0,0,0,,2018
40163344,F9100,020,,0,0,0,0,0,0,0,0,,2018
40163344,F9100,010,,0,0,0,0,0,0,0,0,,2018
41129711,F9100,090,,,195350,,744,196094,196094,196094,196094,,2018
41129711,F9100,090,276,,195350,,744,196094,196094,196094,196094,,2018
41129711,F9100,060,,,195350,,744,196094,196094,196094,196094,,2018
41129711,F9100,010,,,0,,0,0,0,0,0,,2018
40281121,F9100,100,,581664,69434,,-24804,626294,626294,626294,626294,,2018
40281121,F9100,100,196,581664,69434,,-24804,626294,626294,626294,626294,,2018
40281121,F9100,090,,1188812,63199,,-48500,1203511,1203511,1203511,1203511,,2018
40281121,F9100,090,196,1188812,63199,,-48500,1203511,1203511,1203511,1203511,,2018
40281121,F9100,060,,1770476,132633,,-73304,1829805,1829805,1829805,1829805,,2018
40281121,F9100,010,,0,0,,0,0,0,0,0,,2018
40355902,F9100,100,,1838387,,1784324,-54063,0,0,0,0,,2018
40355902,F9100,100,376,1559103,,1512567,-46536,0,0,0,0,,2018
40355902,F9100,100,056,279284,,271757,-7527,0,0,0,0,,2018
40355902,F9100,060,,1838387,,1784324,-54063,0,0,0,0,,2018
40355902,F9100,010,,0,,0,0,0,0,0,0,,2018
38911307,F9100,060,,0,,,0,0,0,0,0,,2018
38911307,F9100,040,,0,,,0,0,0,0,0,,2018
38911307,F9100,010,,0,,,0,0,0,0,0,,2018
40830645,F9100,080,,0,0,0,0,0,0,0,0,,2018
40830645,F9100,060,,0,0,0,0,0,0,0,0,,2018
40830645,F9100,010,,0,0,0,0,0,0,0,0,,2018
40834206,F9100,060,,0,0,0,0,0,0,0,0,,2018
40834206,F9100,030,,0,0,0,0,0,0,0,0,,2018
40834206,F9100,010,,0,0,0,0,0,0,0,0,,2018
40544164,F9100,090,,7677450,,5758106,-9647,1909697,1909697,1909697,1909697,,2018
40544164,F9100,090,376,7677450,,5758106,-9647,1909697,1909697,1909697,1909697,,2018
40544164,F9100,060,,7677450,,5758106,-9647,1909697,1909697,1909697,1909697,,2018
40544164,F9100,010,,0,,0,0,0,0,0,0,,2018
4519503,F9100,060,,0,0,0,0,0,0,0,0,,2018
4519503,F9100,030,,0,0,0,0,0,0,0,0,,2018
4519503,F9100,010,,0,0,0,0,0,0,0,0,,2018
41255367,F9100,090,,,19795965,,-63053,19732912,19732912,19732912,19732912,,2018
41255367,F9100,090,040,,19795965,,-63053,19732912,19732912,19732912,19732912,,2018
41255367,F9100,070,,0,54899962,0,-264418,54635544,54635544,54635544,54635544,,2018
41255367,F9100,070,040,,54899962,,-264418,54635544,54635544,54635544,54635544,,2018
41255367,F9100,060,,0,74695927,0,-327471,74368456,74368456,74368456,74368456,,2018
41255367,F9100,010,,0,0,0,0,0,0,0,0,,2018
40401571,F9100,090,,13801342,,,-600946,13200396,13200396,13200396,13200396,,2018
40401571,F9100,090,826,13801342,,,-600946,13200396,13200396,13200396,13200396,,2018
40401571,F9100,060,,13801342,,,-600946,13200396,13200396,13200396,13200396,,2018
40401571,F9100,010,,0,,,0,0,0,0,0,,2018
40754447,F9100,100,,3787987,7808988,0,-263418,11333557,11333557,11333557,11333557,,2018
40754447,F9100,100,528,3787987,7808988,,-263418,11333557,11333557,11333557,11333557,,2018
40754447,F9100,090,,29226977,0,0,-1272618,27954359,27954359,27954359,27954359,,2018
40754447,F9100,090,528,29226977,,,-1272618,27954359,27954359,27954359,27954359,,2018
40754447,F9100,060,,33014964,7808988,0,-1536036,39287916,39287916,39287916,39287916,,2018
40754447,F9100,050,,0,0,0,0,0,0,0,0,,2018
40754447,F9100,030,,0,0,0,0,0,0,0,0,,2018
40754447,F9100,020,,0,0,0,0,0,0,0,0,,2018
40754447,F9100,010,,0,0,0,0,0,0,0,0,,2018
40283232,F9100,090,,408198,,,17774,425972,425972,425972,425972,,2018
40283232,F9100,090,380,408198,,,17774,425972,425972,425972,425972,,2018
40283232,F9100,060,,408198,,,17774,425972,425972,425972,425972,,2018
40283232,F9100,010,,0,,,0,0,0,0,0,,2018
40356345,F9100,090,,11242807,,,-489541,10753266,10753266,10753266,10753266,,2018
40356345,F9100,090,376,11242807,,,-489541,10753266,10753266,10753266,10753266,,2018
40356345,F9100,060,,11242807,,,-489541,10753266,10753266,10753266,10753266,,2018
40356345,F9100,010,,0,,,0,0,0,0,0,,2018
40942775,F9100,060,,0,0,0,0,0,0,0,0,,2018
40942775,F9100,040,,0,0,0,0,0,0,0,0,,2018
40942775,F9100,010,,0,0,0,0,0,0,0,0,,2018
38761440,F9100,090,,0,0,0,0,0,0,0,0,,2018
38761440,F9100,060,,0,0,0,0,0,0,0,0,,2018
38761440,F9100,010,,0,0,0,0,0,0,0,0,,2018
41010967,F9100,060,,0,0,0,0,0,0,0,0,,2018
41010967,F9100,010,,0,0,0,0,0,0,0,0,,2018
40815864,F9100,060,,0,0,0,0,0,0,0,0,,2018
40815864,F9100,030,,0,0,0,0,0,0,0,0,,2018
40815864,F9100,010,,0,0,0,0,0,0,0,0,,2018
40999019,F9100,090,,0,9297596,0,0,9297596,9297596,9297596,9297596,,2018
40999019,F9100,090,196,,9297596,,,9297596,9297596,9297596,9297596,,2018
40999019,F9100,060,,0,9297596,0,0,9297596,9297596,9297596,9297596,,2018
40999019,F9100,010,,0,0,0,0,0,0,0,0,,2018
40433588,F9100,100,,527829,104110,,-23499,608440,608440,608440,608440,,2018
40433588,F9100,100,196,527829,104110,,-23499,608440,608440,608440,608440,,2018
40433588,F9100,090,,1010694,2184398,0,-134692,3060400,3060400,3060400,3060400,,2018
40433588,F9100,090,196,1010694,2184398,,-134692,3060400,3060400,3060400,3060400,,2018
40433588,F9100,060,,1538523,2288508,0,-158191,3668840,3668840,3668840,3668840,,2018
40433588,F9100,010,,0,0,0,0,0,0,0,0,,2018
40866436,F9100,100,,16024328,9374097,12641038,,12757387,12757387,12757387,12757387,,2018
40866436,F9100,100,528,16024328,9374097,12641038,,12757387,12757387,12757387,12757387,,2018
40866436,F9100,060,,16024328,9374097,12641038,,12757387,12757387,12757387,12757387,,2018
40866436,F9100,010,,0,0,0,,0,0,0,0,,2018
5914466,F9100,070,,0,0,0,0,0,0,0,0,,2018
5914466,F9100,060,,0,0,0,0,0,0,0,0,,2018
5914466,F9100,030,,0,0,0,0,0,0,0,0,,2018
5914466,F9100,020,,0,,0,,0,0,0,0,,2018
5914466,F9100,010,,0,0,0,0,0,0,0,0,,2018
40610949,F9100,060,,0,0,0,0,0,0,0,0,,2018
40610949,F9100,020,,0,0,0,0,0,0,0,0,,2018
40610949,F9100,010,,0,0,0,0,0,0,0,0,,2018
37701128,F9100,080,,0,0,0,0,0,0,0,0,,2018
37701128,F9100,080,756,,,,,0,0,0,0,,2018
37701128,F9100,060,,0,0,0,0,0,0,0,0,,2018
37701128,F9100,030,,0,0,0,0,0,0,0,0,,2018
37701128,F9100,010,,0,0,0,0,0,0,0,0,,2018
41010967,F9100,030,,0,0,0,0,0,0,0,0,,2018
38873297,F9100,070,,0,,,0,0,0,0,0,,2018
38873297,F9100,060,,0,0,0,0,0,0,0,0,,2018
38873297,F9100,040,,0,0,0,0,0,0,0,0,,2018
38873297,F9100,010,,0,0,0,0,0,0,0,0,,2018
41237205,F9100,060,,0,0,0,0,0,0,0,0,,2018
41237205,F9100,050,,0,0,0,0,0,0,0,0,,2018
41237205,F9100,030,,0,0,0,0,0,0,0,0,,2018
41237205,F9100,010,,0,0,0,0,0,0,0,0,,2018
40068597,F9100,060,,0,0,0,0,0,0,0,0,,2018
40068597,F9100,030,,0,0,0,0,0,0,0,0,,2018
40068597,F9100,010,,0,0,0,0,0,0,0,0,,2018
40790779,F9100,090,,2308527,,,5738,2314265,2314265,2314265,2314265,,2018
40790779,F9100,090,196,2308527,,,5738,2314265,2314265,2314265,2314265,,2018
40790779,F9100,060,,2308527,,,5738,2314265,2314265,2314265,2314265,,2018
40790779,F9100,010,,0,,,0,0,0,0,0,,2018
40421384,F9100,090,,194086866,7562757,0,-8205150,193444473,193444473,193444473,193444473,,2018
40421384,F9100,090,840,28072164,1135170,,-1224016,27983318,27983318,27983318,27983318,,2018
40421384,F9100,090,376,166014702,6427587,,-6981134,165461155,165461155,165461155,165461155,,2018
40421384,F9100,060,,194086866,7562757,0,-8205150,193444473,193444473,193444473,193444473,,2018
40421384,F9100,010,,0,0,0,0,0,0,0,0,,2018
40400838,F9100,090,,18835820,,3762772,-381397,14691651,14691651,14691651,14691651,,2018
40400838,F9100,090,376,18835820,,3762772,-381397,14691651,14691651,14691651,14691651,,2018
40400838,F9100,070,,0,,,,0,0,0,0,,2018
40400838,F9100,070,376,,,,,0,0,0,0,,2018
40400838,F9100,060,,18835820,,3762772,-381397,14691651,14691651,14691651,14691651,,2018
40400838,F9100,010,,0,,0,0,0,0,0,0,,2018
40536584,F9100,090,,950,,,,950,950,950,950,,2018
40536584,F9100,090,196,950,,,,950,950,950,950,,2018
40536584,F9100,060,,950,,,,950,950,950,950,,2018
40536584,F9100,010,,0,,,,0,0,0,0,,2018
40626672,F9100,100,,0,0,0,0,0,0,0,0,,2018
40626672,F9100,070,,0,0,0,0,0,0,0,0,,2018
40626672,F9100,060,,0,0,0,0,0,0,0,0,,2018
40626672,F9100,050,,0,0,0,0,0,0,0,0,,2018
40626672,F9100,010,,0,0,0,0,0,0,0,0,,2018
40269166,F9100,080,,0,0,0,0,0,0,0,0,,2018
40269166,F9100,080,380,,,,,0,0,0,0,,2018
40269166,F9100,070,,0,0,0,0,0,0,0,0,,2018
40269166,F9100,070,380,,,,,0,0,0,0,,2018
40269166,F9100,060,,0,0,0,0,0,0,0,0,,2018
40269166,F9100,010,,0,0,0,0,0,0,0,0,,2018
40439964,F9100,090,,134348,,,,134348,134348,134348,134348,,2018
40439964,F9100,090,196,134348,,,,134348,134348,134348,134348,,2018
40439964,F9100,060,,134348,,,,134348,134348,134348,134348,,2018
40439964,F9100,010,,0,,,,0,0,0,0,,2018
40463559,F9100,090,,4081531,,,-177720,3903811,3903811,3903811,3903811,,2018
40463559,F9100,090,376,4081531,,,-177720,3903811,3903811,3903811,3903811,,2018
40463559,F9100,060,,4081531,,,-177720,3903811,3903811,3903811,3903811,,2018
40463559,F9100,010,,0,,,0,0,0,0,0,,2018
40732693,F9100,060,,0,0,0,0,0,0,0,0,,2018
40732693,F9100,040,,0,0,0,0,0,0,0,0,,2018
40732693,F9100,010,,0,0,0,0,0,0,0,0,,2018
4518099,F9100,070,,0,0,0,0,0,0,0,0,,2018
4518099,F9100,060,,0,0,0,0,0,0,0,0,,2018
4518099,F9100,010,,0,0,0,0,0,0,0,0,,2018
40198271,F9100,100,,28237320,,28764023,526703,0,0,0,0,,2018
40198271,F9100,100,196,28237320,,28764023,526703,0,0,0,0,,2018
40198271,F9100,060,,28237320,,28764023,526703,0,0,0,0,,2018
40198271,F9100,010,,0,,0,0,0,0,0,0,,2018
40615444,F9100,070,,0,0,0,0,0,0,0,0,,2018
40615444,F9100,060,,0,0,0,0,0,0,0,0,,2018
40615444,F9100,030,,0,0,0,0,0,0,0,0,,2018
40615444,F9100,020,,0,0,0,0,0,0,0,0,,2018
40615444,F9100,010,,0,0,0,0,0,0,0,0,,2018
40830763,F9100,090,,29093690,1207921,,-1404810,28896801,28896801,28896801,28896801,,2018
40830763,F9100,090,380,29093690,1207921,,-1404810,28896801,28896801,28896801,28896801,,2018
40830763,F9100,060,,29093690,1207921,,-1404810,28896801,28896801,28896801,28896801,,2018
40830763,F9100,010,,0,0,,0,0,0,0,0,,2018
38566520,F9100,060,,0,,,0,0,0,0,0,,2018
38566520,F9100,030,,0,,,0,0,0,0,0,,2018
38566520,F9100,020,,0,,,,0,0,0,0,,2018
38566520,F9100,010,,0,,,0,0,0,0,0,,2018
40831001,F9100,070,,,0,0,0,0,0,0,0,,2018
40831001,F9100,060,,0,0,0,0,0,0,0,0,,2018
40831001,F9100,020,,0,0,0,0,0,0,0,0,,2018
40831001,F9100,010,,0,0,0,0,0,0,0,0,,2018
40108090,F9100,080,,0,0,0,0,0,0,0,0,,2018
40108090,F9100,070,,0,0,0,0,0,0,0,0,,2018
40108090,F9100,060,,0,0,0,0,0,0,0,0,,2018
40108090,F9100,010,,0,0,0,0,0,0,0,0,,2018
41107715,F9100,060,,785434,,785434,,,,,,,2018
41107715,F9100,090,,785434,,785434,,,,,,,2018
41107715,F9100,090,792,785434,,785434,,,,,,,2018
40687604,F9100,010,,,16862,,,16862,16862,16862,16862,,2018
40687604,F9100,050,,,16862,,,16862,16862,16862,16862,,2018
40687604,F9100,050,724,,16862,,,16862,16862,16862,16862,,2018
38985903,F9100,080,,0,0,0,0,0,0,0,0,,2018
