KEYID,SECTOR,NSTR,GR1,GR2,GR3,GR4,GR5,GR6,GR7,GR8,XFILES,ANUL
40770676,F7000,400,168767,,,,,168767,,,,2018
40770676,F7000,500,161972,56722,,5824,,167796,75082,,,2018
40770676,F7000,510,145139,47514,,,,145139,60874,,,2018
40770676,F7000,530,16833,9208,,5824,,22657,14208,,,2018
40771090,F7000,100,796567,,,,796567,,,,,2018
40771090,F7000,500,3623714,546507,,653436,,4277150,1154967,,,2018
40771090,F7000,530,42678,13737,,69989,,112667,29558,,,2018
40771090,F7000,531,32750,12739,,,,32750,23657,,,2018
40771090,F7000,540,3581036,532770,,583447,,4164483,1125409,,,2018
40771115,F7000,300,8152,,,160364,57636,110880,,,,2018
40771115,F7000,400,153625,,,,,153625,,,,2018
40771115,F7000,500,519796,33049,,57636,,577432,90000,,,2018
40771115,F7000,510,466239,25031,,,,466239,71655,,,2018
40771115,F7000,520,37400,,,,,37400,5343,,,2018
40771115,F7000,530,16157,8018,,57636,,73793,13002,,,2018
40771115,F7000,531,9324,8018,,,,9324,9324,,,2018
40771144,F7000,200,42386,,,,15097,27289,,,,2018
40771144,F7000,500,24529,,,,7359,17170,,,,2018
40771144,F7000,530,24529,,,,7359,17170,,,,2018
40771150,F7000,200,3250,914,,,3250,,,,,2018
40771150,F7000,220,3250,914,,,3250,,,,,2018
40771150,F7000,500,456022,131670,,,,456022,182133,,,2018
40771150,F7000,530,456022,131670,,,,456022,182133,,,2018
40771167,F7000,200,85603,35981,,40867,,126470,66427,,,2018
40771167,F7000,230,85603,35981,,40867,,126470,66427,,,2018
40771167,F7000,500,2980830,1218280,,267490,971988,2276332,1412234,,,2018
40771167,F7000,520,233957,89984,,,,233957,136776,,,2018
40771167,F7000,530,1462680,737133,,260255,8003,1714932,1126202,,,2018
40771167,F7000,531,1462680,737133,,260255,8003,1714932,1126202,,,2018
40771167,F7000,540,210760,37636,,,,210760,67744,,,2018
40771167,F7000,570,963985,298376,,,963985,,,,,2018
40771167,F7000,590,109448,55151,,7235,,116683,81512,,,2018
40771196,F7000,500,20490,15427,0,,,20490,18497,,,2018
40771196,F7000,530,20490,15427,,,,20490,18497,,,2018
40771598,F7000,200,3250,3142,,,,3250,3142,,,2018
40771598,F7000,220,3250,3142,,,,3250,3142,,,2018
40771813,F7000,100,0,0,0,0,0,0,0,0,,2018
40771813,F7000,200,0,0,0,0,0,0,0,0,,2018
40771813,F7000,210,0,0,0,0,0,0,0,0,,2018
40771813,F7000,220,0,0,0,0,0,0,0,0,,2018
40771813,F7000,230,0,0,0,0,0,0,0,0,,2018
40771813,F7000,300,0,0,0,0,0,0,0,0,,2018
40771813,F7000,400,0,,0,0,0,0,,0,,2018
40771813,F7000,500,128865,112091,0,0,0,128865,114671,0,,2018
40771813,F7000,510,0,0,0,0,0,0,0,0,,2018
40771813,F7000,520,0,0,0,0,0,0,0,0,,2018
40771813,F7000,530,128865,112091,0,0,0,128865,114671,0,,2018
40771813,F7000,531,72587,72587,0,0,0,72587,72587,0,,2018
40771813,F7000,540,0,0,0,0,0,0,0,0,,2018
40771813,F7000,550,0,0,0,0,0,0,0,0,,2018
40771813,F7000,560,0,0,0,0,0,0,0,0,,2018
40771813,F7000,570,0,0,0,0,0,0,0,0,,2018
40771813,F7000,580,0,0,0,0,0,0,0,0,,2018
40771813,F7000,590,0,0,0,0,0,0,0,0,,2018
40771813,F7000,600,0,0,0,0,0,0,0,0,,2018
40771813,F7000,700,0,0,0,0,0,0,0,0,,2018
40771888,F7000,300,3837917,,,2816563,6654480,,,,,2018
40771954,F7000,200,8892,6004,,200,200,8892,6451,,,2018
40771954,F7000,210,4992,2104,,,,4992,2551,,,2018
40771954,F7000,220,,,,200,200,,,,,2018
40771954,F7000,230,3900,3900,,,,3900,3900,,,2018
40771954,F7000,500,194212,0,129421,31946,23802,202356,,137426,,2018
40771954,F7000,590,194212,,129421,31946,23802,202356,,137426,,2018
40771977,F7000,500,167816,120081,,13880,,181696,142245,,,2018
40771977,F7000,530,13300,9848,,13880,,27180,11073,,,2018
40771977,F7000,531,8467,8467,,6382,,14849,8644,,,2018
40771977,F7000,540,143500,100792,,,,143500,121291,,,2018
40771977,F7000,550,11016,9441,,,,11016,9881,,,2018
40772014,F7000,500,19167,10084,,,,19167,13917,,,2018
40772014,F7000,530,19167,10084,,,,19167,13917,,,2018
40772480,F7000,200,4765,2203,,,,4765,2918,,,2018
40772480,F7000,220,3575,1013,,,,3575,1728,,,2018
40772480,F7000,230,1190,1190,,,,1190,1190,,,2018
40772480,F7000,500,430586,159199,,,,430586,185486,,,2018
40772480,F7000,510,310832,83192,,,,310832,98183,,,2018
40772480,F7000,530,17172,9851,,,,17172,13857,,,2018
40772480,F7000,531,17172,9851,,,,17172,13857,,,2018
40772480,F7000,590,102582,66156,,,,102582,73446,,,2018
40772646,F7000,200,40985,25426,,,,40985,36113,,,2018
40772646,F7000,220,1250,1250,,,,1250,1250,,,2018
40772646,F7000,230,39735,24176,,,,39735,34863,,,2018
40772646,F7000,500,113976,63924,,,,113976,89265,,,2018
40772646,F7000,590,113976,63924,,,,113976,89265,,,2018
40772770,F7000,500,650859,384565,,,,650859,471222,,,2018
40772770,F7000,590,650859,384565,,,,650859,471222,,,2018
40773396,F7000,500,2605013,1499498,,,,2605013,2029613,,,2018
40773396,F7000,530,2605013,1499498,,,,2605013,2029613,,,2018
40773522,F7000,200,1109,1017,,,,1109,1109,,,2018
40773522,F7000,500,10723,10723,,,,10723,10723,,,2018
40773522,F7000,590,10723,10723,,,,10723,10723,,,2018
40773829,F7000,200,395000,189167,,,,395000,320833,,,2018
40773829,F7000,230,395000,189167,,,,395000,320833,,,2018
40773829,F7000,500,750184,398345,,78095,,828279,528700,,,2018
40773829,F7000,530,345601,99676,,78095,,423696,171185,,,2018
40773829,F7000,531,256738,88094,,78095,,334833,156449,,,2018
40773829,F7000,540,386250,298669,,,,386250,353848,,,2018
40773829,F7000,550,18333,0,,,,18333,3667,,,2018
40773887,F7000,300,558356,,,,558356,,,,,2018
40773887,F7000,500,241868,175963,,411235,31583,621520,201756,,,2018
40773887,F7000,510,,,,361658,,361658,,,,2018
40773887,F7000,530,214199,173784,,9314,11790,211723,194989,,,2018
40773887,F7000,550,7734,900,,22824,10268,20290,1572,,,2018
40773887,F7000,590,19935,1279,,17439,9525,27849,5195,,,2018
40773999,F7000,100,,,,892,892,,,,,2018
40773999,F7000,200,26883,6984,,1217,8363,19737,5851,,,2018
40773999,F7000,220,4550,260,,325,,4875,390,,,2018
40773999,F7000,230,13970,2666,,892,,14862,5164,,,2018
40773999,F7000,300,17208,,,29156,46364,,,,,2018
40773999,F7000,500,456473,125084,,46363,309856,192980,56789,,,2018
40773999,F7000,520,52750,5275,,,,52750,15825,,,2018
40773999,F7000,530,73326,25755,,46363,24949,94740,32838,,,2018
40773999,F7000,531,7279,,,23557,,30836,8188,,,2018
40773999,F7000,540,295490,84983,,,250000,45490,8126,,,2018
40773999,F7000,550,6774,94,,,6774,0,0,,,2018
40773999,F7000,590,28133,8977,,,28133,,,,,2018
40774071,F7000,200,67871,24968,,28310,11921,84260,42518,,,2018
40774071,F7000,230,67871,24968,,28310,11921,84260,42518,,,2018
40774071,F7000,300,12717,,,,,12717,,,,2018
40774071,F7000,500,3396246,1104047,,394433,271248,3519431,1353155,,,2018
40774071,F7000,530,2860677,746815,,394433,271248,2983862,931966,,,2018
40774071,F7000,531,1515043,400718,,35833,239094,1311782,523195,,,2018
40774071,F7000,540,491703,352164,,,,491703,406823,,,2018
40774071,F7000,590,43866,5068,,,,43866,14366,,,2018
40774088,F7000,500,50138,44824,,,,50138,50138,,,2018
40774088,F7000,530,50138,44824,,,,50138,50138,,,2018
40774220,F7000,200,41865,20252,,250,19040,23075,15374,,,2018
40774220,F7000,230,41865,20252,,250,19040,23075,15374,,,2018
40774220,F7000,500,636087,278118,,,56169,579918,340452,,,2018
40774220,F7000,530,145703,87869,,,56169,89534,89534,,,2018
40774220,F7000,540,490384,190249,,,,490384,250918,,,2018
40774272,F7000,200,29535,,,3025,,32560,,,,2018
40774272,F7000,230,29535,,,3025,,32560,,,,2018
40774272,F7000,500,918172,,0,59201,,977373,,,,2018
40774272,F7000,530,918172,,,59201,,977373,,,,2018
40774332,F7000,500,53027,7499,,12975,48027,17975,1442,,,2018
40774332,F7000,590,53027,7499,,12975,48027,17975,1442,,,2018
40774349,F7000,500,212716,45305,,,,212716,55152,0,,2018
40774349,F7000,510,196954,29543,,,,196954,39390,,,2018
40774349,F7000,530,15762,15762,,,,15762,15762,,,2018
40774349,F7000,700,51280,,,,,51280,,,,2018
40774444,F7000,100,,,,4894,,4894,,,,2018
40774444,F7000,200,10235,4059,,,,10235,5082,,,2018
40774444,F7000,210,6107,1527,,,,6107,2137,,,2018
40774444,F7000,500,1237644,578798,,,50646,1186998,681955,,,2018
40774444,F7000,510,165000,26125,,,,165000,30250,,,2018
40774444,F7000,530,1021998,505702,,,,1021998,651705,,,2018
40774444,F7000,540,50646,46971,,,50646,,,,,2018
40774546,F7000,500,56342,40658,,,,56342,40658,,,2018
40774546,F7000,530,28608,17962,,,,28608,17962,,,2018
40774546,F7000,590,27734,22696,,,,27734,22696,,,2018
40774600,F7000,500,86000,0,0,0,10750,75250,0,0,,2018
40774600,F7000,530,86000,,0,,10750,75250,,,,2018
40774622,F7000,200,1324,849,,,,1324,982,,,2018
40774622,F7000,500,80270,36128,,12417,,92687,54551,,,2018
40774622,F7000,530,80270,36128,,12417,,92687,54551,,,2018
40774622,F7000,531,80270,36128,,12417,,92687,54551,,,2018
40774846,F7000,200,11875,11267,,,1250,10625,10625,,,2018
40774846,F7000,220,1250,1250,,,1250,,,,,2018
40774846,F7000,230,10625,10017,,,,10625,10625,,,2018
40774846,F7000,300,33936,,,,33936,,,,,2018
40774846,F7000,500,531894,507281,,86358,7257,610995,520314,,,2018
40774846,F7000,530,354952,354689,,,,354952,354952,,,2018
40774846,F7000,550,,,,53502,,53502,11753,,,2018
40774846,F7000,590,176942,152592,,32856,7257,202541,153609,,,2018
40775107,F7000,500,,,,51575,,51575,8929,,,2018
40775107,F7000,530,,,,51575,,51575,8929,,,2018
40775231,F7000,200,6240,3848,,,,6240,3848,0,,2018
40775231,F7000,230,6240,3848,,,,6240,3848,,,2018
40775231,F7000,500,1588493,721822,,,,1588493,840421,0,,2018
40775231,F7000,540,1588493,721822,,,,1588493,840421,,,2018
40775337,F7000,200,3500,2502,,290,,3790,3339,,,2018
40775337,F7000,220,3500,2502,,290,,3790,3339,,,2018
40775337,F7000,500,66320,58636,,0,45284,21036,16511,,,2018
40775337,F7000,590,66320,58636,,,45284,21036,16511,,,2018
40775515,F7000,200,64757,57439,,,,64757,61646,,,2018
40775515,F7000,300,2374389,,,6871641,7232537,2013493,,,,2018
40775515,F7000,400,410808,,,7453561,410808,7453561,,,,2018
40775515,F7000,500,9576676,3350553,,10440054,3772159,16244571,2761238,,,2018
40775515,F7000,510,1843912,875830,,1777665,1843912,1777665,1184,,,2018
40775515,F7000,520,1497712,699367,,,1439495,58217,12290,,,2018
40775515,F7000,530,1554737,436499,,2316450,50579,3820608,767787,,,2018
40775515,F7000,531,199694,110347,,51160,,250854,153063,,,2018
40775515,F7000,540,1643728,377512,,3396179,,5039907,693974,,,2018
40775515,F7000,570,2791918,861519,,2548847,415513,4925252,1089496,,,2018
40775515,F7000,590,244669,99826,,400913,22660,622922,196507,,,2018
40775679,F7000,500,4800,764,,2257600,,2262400,50337,,,2018
40775679,F7000,530,4800,764,,2257600,,2262400,50337,,,2018
40775774,F7000,300,105723,,,,105723,,,,,2018
40775774,F7000,400,22000,,,,,22000,,,,2018
40775774,F7000,500,51195,48626,,123823,,175018,53009,,,2018
40775774,F7000,510,,,,105723,,105723,2202,,,2018
40775774,F7000,530,51195,48626,,18100,,69295,50807,,,2018
40775805,F7000,200,3250,1300,,,,3250,1950,,,2018
40775805,F7000,220,3250,1300,,,,3250,1950,,,2018
40775805,F7000,500,625208,70384,,3824,,629032,133128,,,2018
40775805,F7000,530,625208,70384,,3824,,629032,133128,,,2018
40775923,F7000,200,31348,6081,,39813,,71161,10968,,,2018
40775923,F7000,210,10840,271,,39813,,50653,3346,,,2018
40775923,F7000,220,10175,5138,,,,10175,5916,,,2018
40775923,F7000,230,10333,672,,,,10333,1706,,,2018
40775923,F7000,300,1520881,,,265848,,1786729,,,,2018
40775923,F7000,400,58829,,,,,58829,,,,2018
40775923,F7000,500,1928258,590373,,146697,,2074955,699670,,,2018
40775923,F7000,510,1064622,187180,,,,1064622,216254,,,2018
40775923,F7000,520,84462,2852,,96497,,180959,3851,,,2018
40775923,F7000,530,698794,348507,,21700,,720494,416287,,,2018
40775923,F7000,550,,,,28500,,28500,1950,,,2018
40775923,F7000,590,80380,51834,,,,80380,61328,,,2018
40775975,F7000,300,58770,,,,,58770,,,,2018
40775975,F7000,500,1169852,781480,,109700,,1279552,890782,,,2018
40775975,F7000,530,1063812,695639,,109700,,1173512,789793,,,2018
40775975,F7000,540,106040,85841,,,,106040,100989,,,2018
40776041,F7000,500,159807,75376,,,32581,127226,60415,,,2018
40776041,F7000,530,159807,75376,,,32581,127226,60415,,,2018
40776064,F7000,400,397003,,,1500,,398503,,,,2018
40776064,F7000,500,1811056,210278,,,,1811056,310211,,,2018
40776064,F7000,510,1741458,201278,,,,1741458,261550,,,2018
40776064,F7000,530,69598,9000,,,,69598,48661,,,2018
40776064,F7000,531,21632,3004,,,,21632,13009,,,2018
40776118,F7000,200,28396,16736,,2250,,30646,22158,,,2018
40776118,F7000,220,11975,7145,,,,11975,10407,,,2018
40776118,F7000,230,16421,9591,,2250,,18671,11751,,,2018
40776118,F7000,400,128965,,,,,128965,,,,2018
40776118,F7000,500,4766566,1204539,,49449,79026,4736989,1894948,,,2018
40776118,F7000,510,127802,23963,,,,127802,30353,,,2018
40776118,F7000,530,1662548,420089,,49449,,1711997,667272,,,2018
40776118,F7000,540,2094242,620705,,,79026,2015216,933627,,,2018
40776118,F7000,570,881974,139782,,,,881974,263696,,,2018
40776153,F7000,400,130000,,,,,130000,,,,2018
40776265,F7000,300,6192493,,,97650,,6290143,,,,2018
40776265,F7000,400,16691,,,,,16691,,,,2018
40776265,F7000,500,16779382,4900105,,1193034,767914,17204502,5967099,,,2018
40776265,F7000,510,4816280,96325,,191404,,5007684,294138,,,2018
40776265,F7000,530,6833161,2948695,,356518,367864,6821815,3438589,,,2018
40776265,F7000,540,139217,92040,,141657,,280874,109441,,,2018
40776265,F7000,590,4990724,1763045,,503455,400050,5094129,2124931,,,2018
40776644,F7000,500,1731866,13773,,24150,,1756016,106713,,,2018
40776644,F7000,510,1720207,11538,,,,1720207,97548,,,2018
40776644,F7000,550,11659,2235,,24150,,35809,9165,,,2018
40776696,F7000,500,36410,,,,,36410,,,,2018
40776696,F7000,530,36410,,,,,36410,,,,2018
40776779,F7000,200,3250,975,,,,3250,1625,,,2018
40776779,F7000,220,3250,975,,,,3250,1625,,,2018
40776791,F7000,300,99244,,,,99244,,,,,2018
40776791,F7000,500,552565,107055,,2095290,174031,2473824,228745,,,2018
40776791,F7000,510,,,,2095290,,2095290,52276,,,2018
40776791,F7000,530,369779,71596,,,128031,241748,131053,,,2018
40776791,F7000,590,182786,35459,,,46000,136786,45416,,,2018
40776822,F7000,300,413815,,,171161,,584976,,,,2018
40776822,F7000,400,357218,,,91131,,448349,,,,2018
40776822,F7000,500,3989446,1703246,,736648,100833,4625261,2168194,,,2018
40776822,F7000,530,2939738,1213978,,736648,100833,3575553,1527382,,,2018
40776822,F7000,540,1005153,476174,,,,1005153,619767,,,2018
40776822,F7000,590,44555,13094,,,,44555,21045,,,2018
40776957,F7000,300,1340410,,,91792,1232985,199217,,,,2018
40776957,F7000,400,1816576,,,200696,14465,2002807,,,,2018
40776957,F7000,500,877665,567981,,21869,,899534,697920,,,2018
40776957,F7000,530,736164,489649,,,,736164,598646,,,2018
40776957,F7000,531,19158,19158,,,,19158,19158,,,2018
40776957,F7000,540,141501,78332,,,,141501,98546,,,2018
40776957,F7000,550,,,,21869,,21869,728,,,2018
40776963,F7000,200,5150,2589,,,,5150,3619,,,2018
40776963,F7000,220,5150,2589,,,,5150,3619,,,2018
40776963,F7000,500,10000,2250,,,,10000,3750,,,2018
40776963,F7000,540,10000,2250,,,,10000,3750,,,2018
40777030,F7000,300,145347,,,,,145347,,,,2018
40777030,F7000,400,159460,,,,,159460,,,,2018
40777030,F7000,500,1988696,795821,,69459,,2058155,890302,,,2018
40777030,F7000,510,1272720,336740,,,,1272720,368558,,,2018
40777030,F7000,530,648600,399061,,69459,,718059,459124,,,2018
40777030,F7000,531,9625,,,,,9625,,,,2018
40777030,F7000,590,67376,60020,,,,67376,62620,,,2018
40777141,F7000,300,436119,,,3820250,,4256369,,,,2018
40777141,F7000,400,246367,,,98824,,345191,,,,2018
40777141,F7000,500,7054888,2864452,,4642746,343530,11354104,4250169,,,2018
40777141,F7000,510,623770,101992,,,,623770,115046,,,2018
40777141,F7000,530,6053442,2709500,,4629580,8500,10674522,4096510,,,2018
40777141,F7000,590,377676,52960,,13166,335030,55812,38613,,,2018
40777187,F7000,500,39663,31413,,,,39663,33865,,,2018
40777187,F7000,530,28930,21819,,,,28930,23132,,,2018
40777187,F7000,590,10733,9594,,,,10733,10733,,,2018
40777282,F7000,500,294639,131597,,128305,,422944,182481,,,2018
40777282,F7000,530,230181,123148,,128305,,358486,161802,,,2018
40777282,F7000,590,64458,8449,,,,64458,20679,,,2018
40777402,F7000,200,3250,650,,,,3250,1300,,,2018
40777402,F7000,220,3250,650,,,,3250,1300,,,2018
40777402,F7000,500,27733,13830,,,,27733,18538,,,2018
40777402,F7000,530,27733,13830,,,,27733,18538,,,2018
40777572,F7000,200,5629,4882,,,1729,3900,3153,,,2018
40777572,F7000,220,1729,1729,,,1729,,,,,2018
40777572,F7000,230,3900,3153,,,,3900,3153,,,2018
40777572,F7000,400,272690,,,,,272690,,,,2018
40777572,F7000,500,558754,40638,,77533,,636287,88654,,,2018
40777572,F7000,510,309729,10691,,77533,,387262,14152,,,2018
40777572,F7000,530,249025,29947,,,,249025,74502,,,2018
40777626,F7000,200,6887,898,,16046,,22933,1483,,,2018
40777626,F7000,210,4728,285,,16046,,20774,686,,,2018
40777626,F7000,220,2159,613,,,,2159,797,,,2018
40777626,F7000,400,821913,,,,,821913,,,,2018
40777626,F7000,500,7932528,1196016,,6686,,7939214,1310781,,,2018
40777626,F7000,510,4539066,530402,,,,4539066,607204,,,2018
40777626,F7000,530,3113905,629532,,6686,,3120591,664368,,,2018
40777626,F7000,531,,,,6686,,6686,,,,2018
40777626,F7000,590,279557,36082,,,,279557,39209,,,2018
40777796,F7000,100,16450,11120,,5833,2916,19367,14637,,,2018
40777796,F7000,300,591786,,,183821,39326,736281,,,,2018
40777796,F7000,400,,,,88360,,88360,,,,2018
40777796,F7000,500,5730005,777969,,3400205,1557893,7572317,1218123,,,2018
40777796,F7000,510,41618,19188,,2876145,,2917763,83929,,,2018
40777796,F7000,530,536811,143582,,8500,,545311,255987,,,2018
40777796,F7000,540,4870700,487285,,499976,1557893,3812783,699526,,,2018
40777796,F7000,570,280876,127914,,15584,,296460,178681,,,2018
40777885,F7000,200,3250,921,,,,3250,1463,,,2018
40777885,F7000,220,3250,921,,,,3250,1463,,,2018
40777885,F7000,500,892354,239419,,107333,,999687,390775,,,2018
40777885,F7000,530,100133,22947,,,,100133,35464,,,2018
40777885,F7000,540,792221,216472,,107333,,899554,355311,,,2018
40778169,F7000,500,294076,245998,,,,294076,256371,,,2018
40778169,F7000,530,273999,236242,,,,273999,244942,,,2018
40778169,F7000,531,10250,10250,,,,10250,10250,,,2018
40778169,F7000,550,20077,9756,,,,20077,11429,,,2018
40778399,F7000,200,3250,596,,,,3250,1246,,,2018
40778399,F7000,230,3250,596,,,,3250,1246,,,2018
40778399,F7000,500,16422,14017,,,,16422,14842,,,2018
40778399,F7000,530,16422,14017,,,,16422,14842,,,2018
40778413,F7000,200,1250,,,,1250,,,,,2018
40778413,F7000,220,1250,,,,1250,,,,,2018
40778413,F7000,300,171498,,,,,171498,,,,2018
40778413,F7000,500,6000,,,,,6000,2400,,,2018
40778413,F7000,530,6000,,,,,6000,2400,,,2018
40778413,F7000,531,6000,,,,,6000,2400,,,2018
40778459,F7000,300,198838,,,82786,,281624,,,,2018
40778459,F7000,400,15000,,,,,15000,,,,2018
40778459,F7000,500,1088042,574837,,868436,726355,1230123,773888,,,2018
40778459,F7000,540,1088042,574837,,868436,726355,1230123,773888,,,2018
40778465,F7000,400,86357,,,138362,,224719,,,,2018
40778465,F7000,500,1105970,207523,0,781343,,1887313,438153,,,2018
40778465,F7000,530,1105970,207523,0,265367,,1371337,359323,,,2018
40778465,F7000,531,,,0,16607,,16607,1612,,,2018
40778465,F7000,540,,,0,515976,,515976,78830,,,2018
40778672,F7000,500,630433,54765,,224753,,855186,,,,2018
40778672,F7000,540,630433,54765,,224753,,855186,,,,2018
40778755,F7000,300,1123088,,,826684,10635,1939137,,,,2018
40778755,F7000,400,11476,,,,,11476,,,,2018
40778755,F7000,500,137523,85229,,10635,,148158,94756,,,2018
40778755,F7000,530,137523,85229,,10635,,148158,94756,,,2018
40778778,F7000,500,871916,,,,,871916,,,,2018
40778778,F7000,540,871916,,,,,871916,,,,2018
40778784,F7000,400,,,,66000,,66000,,,,2018
40778784,F7000,500,9550,1114,,111652,,121202,6717,,,2018
40778784,F7000,510,,,,84000,,84000,2157,,,2018
40778784,F7000,550,9550,1114,,27652,,37202,4560,,,2018
40778790,F7000,500,113810,98002,,,113810,,,,,2018
40778790,F7000,530,113810,98002,,,113810,,,,,2018
40778815,F7000,200,33967,2623,,,3934,30033,10011,,,2018
40778815,F7000,230,33967,2623,,,3934,30033,10011,,,2018
40778815,F7000,300,140112,,,,102722,37390,,,,2018
40778815,F7000,500,855705,121891,,672141,,1527846,367773,,,2018
40778815,F7000,530,3700,3700,,154411,,158111,40028,,,2018
40778815,F7000,531,3700,3700,,,,3700,3700,,,2018
40778815,F7000,540,756546,54039,,,,756546,162117,,,2018
40778815,F7000,590,95459,64152,,517730,,613189,165628,,,2018
40778821,F7000,200,3250,,,,,3250,,,,2018
40778821,F7000,220,3250,,,,,3250,,,,2018
40778821,F7000,500,16023,167,,,,16023,2169,,,2018
40778821,F7000,530,16023,167,,,,16023,2169,,,2018
40778904,F7000,200,3250,900,,,,3250,1550,,,2018
40778904,F7000,220,3250,900,,,,3250,1550,,,2018
40778904,F7000,500,278629,35095,,,,278629,76076,,,2018
40778904,F7000,530,18891,7266,,,,18891,11141,,,2018
